id,step,task_id,subject,group_kind,claim_group_id,opposing_group_id,labels,payload_json,created_at
811,120,T_0012,10.36.84.166,risk,G_T_0012_risk_malicious,G_T_0012_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00120"",""new_group"":""G_T_0012_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0012_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00119""}",2026-06-28T09:43:31+08:00
812,125,T_0013,10.39.91.179,risk,G_T_0013_risk_malicious,G_T_0013_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00125"",""new_group"":""G_T_0013_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0013_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00123""}",2026-06-28T09:43:32+08:00
813,126,T_0013,10.39.91.179,risk,G_T_0013_risk_malicious,G_T_0013_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00126"",""new_group"":""G_T_0013_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0013_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00123""}",2026-06-28T09:43:32+08:00
814,127,T_0013,10.39.91.179,risk,G_T_0013_risk_malicious,G_T_0013_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00127"",""new_group"":""G_T_0013_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0013_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00123""}",2026-06-28T09:43:33+08:00
815,128,T_0013,10.39.91.179,action,G_T_0013_action_malicious,G_T_0013_action_benign,malicious vs benign,"{""new_claim_id"":""C_00128"",""new_group"":""G_T_0013_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0013_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_00124""}",2026-06-28T09:43:33+08:00
816,129,T_0013,10.39.91.179,risk,G_T_0013_risk_malicious,G_T_0013_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00129"",""new_group"":""G_T_0013_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0013_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00123""}",2026-06-28T09:43:33+08:00
817,130,T_0013,10.39.91.179,risk,G_T_0013_risk_malicious,G_T_0013_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00130"",""new_group"":""G_T_0013_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0013_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00123""}",2026-06-28T09:43:33+08:00
818,135,T_0014,10.42.98.192,risk,G_T_0014_risk_malicious,G_T_0014_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00135"",""new_group"":""G_T_0014_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0014_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00133""}",2026-06-28T09:43:33+08:00
819,136,T_0014,10.42.98.192,risk,G_T_0014_risk_malicious,G_T_0014_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00136"",""new_group"":""G_T_0014_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0014_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00133""}",2026-06-28T09:43:34+08:00
820,137,T_0014,10.42.98.192,risk,G_T_0014_risk_malicious,G_T_0014_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00137"",""new_group"":""G_T_0014_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0014_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00133""}",2026-06-28T09:43:34+08:00
821,138,T_0014,10.42.98.192,action,G_T_0014_action_malicious,G_T_0014_action_benign,malicious vs benign,"{""new_claim_id"":""C_00138"",""new_group"":""G_T_0014_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0014_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_027"",""opposing_claim_id"":""C_00134""}",2026-06-28T09:43:34+08:00
822,139,T_0014,10.42.98.192,risk,G_T_0014_risk_malicious,G_T_0014_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00139"",""new_group"":""G_T_0014_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0014_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00133""}",2026-06-28T09:43:34+08:00
823,140,T_0014,10.42.98.192,risk,G_T_0014_risk_benign,G_T_0014_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00140"",""new_group"":""G_T_0014_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0014_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_00139""}",2026-06-28T09:43:34+08:00
824,145,T_0015,10.45.105.205,risk,G_T_0015_risk_benign,G_T_0015_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00145"",""new_group"":""G_T_0015_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0015_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00143""}",2026-06-28T09:43:35+08:00
825,146,T_0015,10.45.105.205,risk,G_T_0015_risk_benign,G_T_0015_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00146"",""new_group"":""G_T_0015_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0015_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00143""}",2026-06-28T09:43:35+08:00
826,147,T_0015,10.45.105.205,risk,G_T_0015_risk_benign,G_T_0015_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00147"",""new_group"":""G_T_0015_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0015_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00143""}",2026-06-28T09:43:35+08:00
827,148,T_0015,10.45.105.205,action,G_T_0015_action_benign,G_T_0015_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00148"",""new_group"":""G_T_0015_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0015_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_00144""}",2026-06-28T09:43:35+08:00
828,149,T_0015,10.45.105.205,risk,G_T_0015_risk_benign,G_T_0015_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00149"",""new_group"":""G_T_0015_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0015_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00143""}",2026-06-28T09:43:35+08:00
829,150,T_0015,10.45.105.205,risk,G_T_0015_risk_benign,G_T_0015_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00150"",""new_group"":""G_T_0015_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0015_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00143""}",2026-06-28T09:43:35+08:00
830,155,T_0016,10.48.112.218,risk,G_T_0016_risk_malicious,G_T_0016_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00155"",""new_group"":""G_T_0016_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0016_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00153""}",2026-06-28T09:43:36+08:00
831,156,T_0016,10.48.112.218,risk,G_T_0016_risk_malicious,G_T_0016_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00156"",""new_group"":""G_T_0016_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0016_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00153""}",2026-06-28T09:43:36+08:00
832,157,T_0016,10.48.112.218,risk,G_T_0016_risk_malicious,G_T_0016_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00157"",""new_group"":""G_T_0016_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0016_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00153""}",2026-06-28T09:43:36+08:00
833,158,T_0016,10.48.112.218,action,G_T_0016_action_malicious,G_T_0016_action_benign,malicious vs benign,"{""new_claim_id"":""C_00158"",""new_group"":""G_T_0016_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0016_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_00154""}",2026-06-28T09:43:36+08:00
834,159,T_0016,10.48.112.218,risk,G_T_0016_risk_malicious,G_T_0016_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00159"",""new_group"":""G_T_0016_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0016_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00153""}",2026-06-28T09:43:36+08:00
835,160,T_0016,10.48.112.218,risk,G_T_0016_risk_benign,G_T_0016_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00160"",""new_group"":""G_T_0016_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0016_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00159""}",2026-06-28T09:43:36+08:00
836,165,T_0017,10.51.119.231,risk,G_T_0017_risk_benign,G_T_0017_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00165"",""new_group"":""G_T_0017_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0017_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00163""}",2026-06-28T09:43:37+08:00
837,166,T_0017,10.51.119.231,risk,G_T_0017_risk_benign,G_T_0017_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00166"",""new_group"":""G_T_0017_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0017_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00163""}",2026-06-28T09:43:37+08:00
838,167,T_0017,,risk,G_T_0017_risk_benign,G_T_0017_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00167"",""new_group"":""G_T_0017_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0017_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00163""}",2026-06-28T09:43:37+08:00
839,168,T_0017,10.51.119.231,action,G_T_0017_action_benign,G_T_0017_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00168"",""new_group"":""G_T_0017_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0017_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_015"",""opposing_claim_id"":""C_00164""}",2026-06-28T09:43:37+08:00
840,169,T_0017,10.51.119.231,risk,G_T_0017_risk_benign,G_T_0017_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00169"",""new_group"":""G_T_0017_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0017_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00163""}",2026-06-28T09:43:37+08:00
841,170,T_0017,10.51.119.231,risk,G_T_0017_risk_benign,G_T_0017_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00170"",""new_group"":""G_T_0017_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0017_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00163""}",2026-06-28T09:43:37+08:00
842,175,T_0018,10.54.126.244,risk,G_T_0018_risk_malicious,G_T_0018_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00175"",""new_group"":""G_T_0018_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0018_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00173""}",2026-06-28T09:43:38+08:00
843,176,T_0018,10.54.126.244,risk,G_T_0018_risk_malicious,G_T_0018_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00176"",""new_group"":""G_T_0018_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0018_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00173""}",2026-06-28T09:43:38+08:00
844,177,T_0018,10.54.126.244,risk,G_T_0018_risk_malicious,G_T_0018_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00177"",""new_group"":""G_T_0018_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0018_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00173""}",2026-06-28T09:43:38+08:00
845,178,T_0018,10.54.126.244,action,G_T_0018_action_malicious,G_T_0018_action_benign,malicious vs benign,"{""new_claim_id"":""C_00178"",""new_group"":""G_T_0018_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0018_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_00174""}",2026-06-28T09:43:38+08:00
846,179,T_0018,10.54.126.244,risk,G_T_0018_risk_malicious,G_T_0018_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00179"",""new_group"":""G_T_0018_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0018_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00173""}",2026-06-28T09:43:38+08:00
847,180,T_0018,10.54.126.244,risk,G_T_0018_risk_benign,G_T_0018_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00180"",""new_group"":""G_T_0018_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0018_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_00179""}",2026-06-28T09:43:38+08:00
848,185,T_0019,10.57.133.17,risk,G_T_0019_risk_malicious,G_T_0019_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00185"",""new_group"":""G_T_0019_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0019_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00183""}",2026-06-28T09:43:39+08:00
849,186,T_0019,10.57.133.17,risk,G_T_0019_risk_malicious,G_T_0019_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00186"",""new_group"":""G_T_0019_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0019_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00183""}",2026-06-28T09:43:39+08:00
850,187,T_0019,10.57.133.17,risk,G_T_0019_risk_malicious,G_T_0019_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00187"",""new_group"":""G_T_0019_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0019_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00183""}",2026-06-28T09:43:40+08:00
851,188,T_0019,10.57.133.17,action,G_T_0019_action_malicious,G_T_0019_action_benign,malicious vs benign,"{""new_claim_id"":""C_00188"",""new_group"":""G_T_0019_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0019_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_027"",""opposing_claim_id"":""C_00184""}",2026-06-28T09:43:40+08:00
852,189,T_0019,10.57.133.17,risk,G_T_0019_risk_malicious,G_T_0019_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00189"",""new_group"":""G_T_0019_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0019_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00183""}",2026-06-28T09:43:40+08:00
853,190,T_0019,10.57.133.17,risk,G_T_0019_risk_malicious,G_T_0019_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00190"",""new_group"":""G_T_0019_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0019_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00183""}",2026-06-28T09:43:40+08:00
854,195,T_0020,10.60.140.30,risk,G_T_0020_risk_benign,G_T_0020_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00195"",""new_group"":""G_T_0020_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0020_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00193""}",2026-06-28T09:43:40+08:00
855,196,T_0020,10.60.140.30,risk,G_T_0020_risk_benign,G_T_0020_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00196"",""new_group"":""G_T_0020_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0020_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00193""}",2026-06-28T09:43:41+08:00
856,197,T_0020,10.60.140.30,risk,G_T_0020_risk_benign,G_T_0020_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00197"",""new_group"":""G_T_0020_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0020_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00193""}",2026-06-28T09:43:41+08:00
857,198,T_0020,10.60.140.30,action,G_T_0020_action_benign,G_T_0020_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00198"",""new_group"":""G_T_0020_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0020_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_00194""}",2026-06-28T09:43:41+08:00
858,199,T_0020,10.60.140.30,risk,G_T_0020_risk_benign,G_T_0020_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00199"",""new_group"":""G_T_0020_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0020_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00193""}",2026-06-28T09:43:41+08:00
859,200,T_0020,10.60.140.30,risk,G_T_0020_risk_malicious,G_T_0020_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00200"",""new_group"":""G_T_0020_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0020_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00199""}",2026-06-28T09:43:41+08:00
860,205,T_0021,10.63.147.43,risk,G_T_0021_risk_malicious,G_T_0021_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00205"",""new_group"":""G_T_0021_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0021_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00203""}",2026-06-28T09:43:42+08:00
861,206,T_0021,10.63.147.43,risk,G_T_0021_risk_malicious,G_T_0021_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00206"",""new_group"":""G_T_0021_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0021_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00203""}",2026-06-28T09:43:42+08:00
862,207,T_0021,10.63.147.43,risk,G_T_0021_risk_malicious,G_T_0021_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00207"",""new_group"":""G_T_0021_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0021_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00203""}",2026-06-28T09:43:42+08:00
